OP7wO19	Bacteroidaceae
OP7wO21	Ruminococcaceae
OP7wP2	Ruminococcaceae
OP7wP3	Comamonadaceae
OP7wP4	Ruminococcaceae
OP7wP8	Ruminococcaceae
OP7wP9	Comamonadaceae
OP7wP10	Ruminococcaceae
OP7wP12	Bacteroidaceae
OP7wP13	Enterobacteriaceae
OP7wP14	Ruminococcaceae
OP7wP16	Bacteroidaceae
OP7wP17	Eggerthellaceae
OP7wP20	Ruminococcaceae
OP7wP21	Bacteroidaceae
OP8wA2	Ruminococcaceae
OP8wA3	Ruminococcaceae
OP8wA4	Bacteroidaceae
OP8wA6	Ruminococcaceae
OP8wA8	Veillonellaceae
OP8wA11	Veillonellaceae
OP8wA12	Veillonellaceae
OP8wA16	Veillonellaceae
OP8wA17	Ruminococcaceae
OP8wA19	Ruminococcaceae
OP8wA21	Ruminococcaceae
OP8wB2	Bacteroidaceae
OP8wB3	Bacteroidaceae
OP8wB5	Bacteroidaceae
OP8wB7	Ruminococcaceae
OP8wB8	Ruminococcaceae
OP8wB9	Acidaminococcaceae
OP8wB10	Bacteroidaceae
OP8wB12	Comamonadaceae
OP8wB13	Bacteroidaceae
OP8wB14	Bacteroidaceae
OP8wB15	Bacteroidaceae
OP8wB17	Eggerthellaceae
OP8wB18	Ruminococcaceae
OP8wB19	Ruminococcaceae
OP8wB20	Ruminococcaceae
OP8wB22	Bacteroidaceae
OP8wB23	Bacteroidaceae
OP8wB24	Bacteroidaceae
OP8wC1	Ruminococcaceae
OP8wC2	Eggerthellaceae
OP8wC3	Ruminococcaceae
OP8wC4	Ruminococcaceae
OP8wC9	Bacteroidaceae
OP8wC11	Streptophyta
OP8wC12	Ruminococcaceae
OP8wC15	Bacteroidaceae
OP8wC17	Bacteroidaceae
OP8wC19	Ruminococcaceae
OP8wC20	Ruminococcaceae
OP8wC21	Ruminococcaceae
OP8wC23	Bacteroidaceae
OP8wC24	Bacteroidaceae
OP8wD1	Eggerthellaceae
OP8wD2	Bacteroidaceae
OP8wD3	Ruminococcaceae
OP8wD4	Bacteroidaceae
OP8wD6	Desulfovibrionaceae
OP8wD7	Ruminococcaceae
OP8wD9	Ruminococcaceae
OP8wD10	Ruminococcaceae
OP8wD11	Bacteroidaceae
OP8wD12	Ruminococcaceae
OP8wD14	Ruminococcaceae
OP8wD15	Ruminococcaceae
OP8wD16	Ruminococcaceae
OP8wD17	Eggerthellaceae
OP8wD18	Corynebacteriaceae
OP8wD19	Ruminococcaceae
OP8wD20	Lachnospiraceae
OP8wD21	Bacteroidaceae
OP8wD22	Bacteroidaceae
OP8wD23	Bacteroidaceae
OP8wD24	Bacteroidaceae
OP8wE1	Bacteroidaceae
OP8wE2	Bacteroidaceae
OP8wE3	Bacteroidaceae
OP8wE4	Eggerthellaceae
OP8wE6	Ruminococcaceae
OP8wE9	Bacteroidaceae
OP8wE10	Lachnospiraceae
OP8wE13	Corynebacteriaceae
OP8wE14	Ruminococcaceae
OP8wE17	Eggerthellaceae
OP8wE19	Ruminococcaceae
OP8wE20	Bacteroidaceae
OP8wE21	Ruminococcaceae
OP8wE23	Ruminococcaceae
OP8wE24	Ruminococcaceae
OP8wF1	Ruminococcaceae
OP8wF3	Ruminococcaceae
OP8wF4	Geodermatophilaceae
OP8wF5	Moraxellaceae
OP8wF10	Bacteroidaceae
OP8wF14	Bacteroidaceae
OP8wF15	Burkholderiaceae
OP8wF18	Bacteroidaceae
OP8wF19	Bacteroidaceae
OP8wF20	Bacteroidaceae
OP8wF23	Burkholderiaceae
OP8wG1	Acidaminococcaceae
OP8wG2	Bacteroidaceae
OP8wG4	Acidaminococcaceae
OP8wG5	Bacteroidaceae
OP8wG8	Acidaminococcaceae
OP8wG9	Bacteroidaceae
OP8wG11	Bacteroidaceae
OP8wG13	Bacteroidaceae
OP8wG14	Bacteroidaceae
OP8wG15	Bacteroidaceae
OP8wG16	Bacteroidaceae
OP8wG17	Bacteroidaceae
OP8wG18	Bacteroidaceae
OP8wG19	Bacteroidaceae
OP8wG20	Bacteroidaceae
OP8wG21	Bacteroidaceae
OP8wG24	Bacteroidaceae
OP8wH2	Staphylococcaceae
OP8wH3	Acidaminococcaceae
OP8wH4	Bacteroidaceae
OP8wH5	Corynebacteriaceae
OP8wH6	Bacteroidaceae
OP8wH8	WPS-1_genera_incertae_sedis
OP8wH9	Bacteroidaceae
OP8wH10	Bacteroidaceae
OP8wH12	Desulfovibrionaceae
OP8wH15	Desulfovibrionaceae
OP8wH16	Acidaminococcaceae
OP8wH17	Bacteroidaceae
OP8wH19	Bacteroidaceae
OP8wH21	Bacteroidaceae
OP8wI1	Bacteroidaceae
OP8wI4	Bacteroidaceae
OP8wI6	Bacteroidaceae
OP8wI8	Bacteroidaceae
OP8wI10	Bacteroidaceae
OP8wI11	Acidaminococcaceae
OP8wI12	Bacteroidaceae
OP8wI13	Bacteroidaceae
OP8wI15	Bacteroidaceae
OP8wI16	Bacteroidaceae
OP8wI17	Bacteroidaceae
OP8wI19	Bacteroidaceae
OP8wI20	Acidaminococcaceae
OP8wI24	Bacteroidaceae
OP8wJ1	Bacteroidaceae
OP8wJ3	Bacteroidaceae
OP8wJ4	Acidaminococcaceae
OP8wJ5	Bacteroidaceae
OP8wJ8	Bifidobacteriaceae
OP8wJ9	Bacteroidaceae
OP8wJ10	Acidaminococcaceae
OP8wJ12	Bacteroidaceae
OP8wJ13	Acidaminococcaceae
OP8wJ16	Bacteroidaceae
OP8wJ17	Bacteroidaceae
OP8wJ18	Bacteroidaceae
OP8wJ20	Bacteroidaceae
OP8wJ22	Bacteroidaceae
OP8wJ23	Pasteurellaceae
OP8wK1	Bacteroidaceae
OP8wK2	Bacteroidaceae
OP8wK4	Bacteroidaceae
OP8wK5	Bacteroidaceae
OP8wK6	Pseudomonadaceae
OP8wK7	Bacteroidaceae
OP8wK8	Bacteroidaceae
OP8wK9	Bacteroidaceae
OP8wK10	Bacteroidaceae
OP8wK11	Bacteroidaceae
OP8wK13	Bacteroidaceae
OP8wK14	Bacteroidaceae
OP8wK18	Bacteroidaceae
OP8wK19	Bacteroidaceae
OP8wK20	Bacteroidaceae
OP8wK21	Neisseriaceae
OP8wK22	Bacteroidaceae
OP8wK23	Corynebacteriaceae
OP8wL1	Bacteroidaceae
OP8wL2	Bacteroidaceae
OP8wL3	Bacteroidaceae
OP8wL4	Bacteroidaceae
OP8wL5	Bacteroidaceae
OP8wL6	Comamonadaceae
OP8wL8	Bacteroidaceae
OP8wL9	Bacteroidaceae
OP8wL12	Muribaculaceae
OP8wL14	Bacteroidaceae
OP8wL16	Bacteroidaceae
OP8wL17	Fusobacteriaceae
OP8wL18	Bacteroidaceae
OP8wL19	Bacteroidaceae
OP8wL20	Bacteroidaceae
OP8wL22	Bacteroidaceae
OP8wM1	Bacteroidaceae
OP8wM8	Bacteroidaceae
OP8wM10	Bacteroidaceae
OP8wM11	Bacteroidaceae
OP8wM14	Bacteroidaceae
OP8wM15	Bacteroidaceae
OP8wM17	Bacteroidaceae
OP8wM18	Bacteroidaceae
OP8wM19	Bacteroidaceae
OP8wM21	Bacteroidaceae
OP8wM24	Micrococcaceae
OP8wN1	Bacteroidaceae
OP8wN4	Bacteroidaceae
OP8wN6	Leptotrichiaceae
OP8wN7	Bacteroidaceae
OP8wN8	Bacteroidaceae
OP8wN9	Comamonadaceae
OP8wN11	Rhodanobacteraceae
OP8wN12	Gemmatimonadaceae
OP8wN13	Bacteroidaceae
OP8wN15	Bacteroidaceae
OP8wN16	Peptostreptococcaceae
OP8wN17	Bacteroidaceae
OP8wN20	Bacteroidaceae
OP8wN22	Bacteroidaceae
OP8wN23	Xanthobacteraceae
OP8wN24	Enterobacteriaceae
OP8wO6	Bacteroidaceae
OP8wO8	Bacteroidaceae
OP8wO9	Bacteroidaceae
OP8wO10	Corynebacteriaceae
OP8wO11	Bacteroidaceae
OP8wO12	Bacteroidaceae
OP8wO13	Bacteroidaceae
OP8wO14	Comamonadaceae
OP8wO16	Bacteroidaceae
OP8wO17	Bacteroidaceae
OP8wO18	Bacteroidaceae
OP8wO22	Bacteroidaceae
OP8wO23	Bacteroidaceae
OP8wP4	Corynebacteriaceae
OP8wP5	Bacteroidaceae
OP8wP7	Bacteroidaceae
OP8wP8	Desulfovibrionaceae
OP8wP13	Corynebacteriaceae
OP8wP14	Bacteroidaceae
OP8wP15	Corynebacteriaceae
OP8wP16	Bacteroidaceae
OP8wP17	Bacteroidaceae
OP8wP21	Corynebacteriaceae
OP8wP24	Bifidobacteriaceae
CP11wA1	Bifidobacteriaceae
CP11wA2	Ruminococcaceae
CP11wA3	Bacteroidaceae
CP11wA5	Bacteroidaceae
CP11wA6	Bacteroidaceae
CP11wA8	Bifidobacteriaceae
CP11wA11	Bifidobacteriaceae
CP11wA12	Bacteroidaceae
CP11wA13	Staphylococcaceae
CP11wA15	Bifidobacteriaceae
CP11wA17	Staphylococcaceae
CP11wA18	Bacteroidaceae
CP11wA19	Bacteroidaceae
CP11wA20	Bacteroidaceae
CP11wA21	Lachnospiraceae
CP11wA22	Bacteroidaceae
CP11wA24	Bacteroidaceae
CP11wB1	Ruminococcaceae
CP11wB3	Ruminococcaceae
CP11wB4	Ruminococcaceae
CP11wB6	Ruminococcaceae
CP11wB7	Bacteroidaceae
CP11wB8	Lachnospiraceae
CP11wB9	Bifidobacteriaceae
CP11wB10	Bifidobacteriaceae
CP11wB11	Coriobacteriaceae
CP11wB12	Bifidobacteriaceae
CP11wB13	Bifidobacteriaceae
CP11wB14	Bacteroidaceae
CP11wB15	Bifidobacteriaceae
CP11wB16	Bacteroidaceae
CP11wB18	Bifidobacteriaceae
CP11wB19	Burkholderiaceae
CP11wB20	Bacteroidaceae
CP11wB22	Ruminococcaceae
CP11wB24	Ruminococcaceae
CP11wC1	Bacteroidaceae
CP11wC2	Bacteroidaceae
CP11wC3	Ruminococcaceae
CP11wC4	Lachnospiraceae
CP11wC9	Bifidobacteriaceae
CP11wC14	Staphylococcaceae
CP11wC17	Lachnospiraceae
CP11wC18	Lachnospiraceae
CP11wC20	Bacteroidaceae
CP11wC21	Bacteroidaceae
CP11wC24	Bacteroidaceae
CP11wD1	Lachnospiraceae
CP11wD2	Lachnospiraceae
CP11wD3	Lachnospiraceae
CP11wD6	Ruminococcaceae
CP11wD9	Bacteroidaceae
CP11wD11	Bacteroidaceae
CP11wD12	Enterobacteriaceae
CP11wD13	Lachnospiraceae
CP11wD15	Bacteroidaceae
CP11wD16	Bacteroidaceae
CP11wD18	Rhizobiaceae
CP11wD20	Coriobacteriaceae
CP11wD22	Bacteroidaceae
CP11wD23	Bacteroidaceae
CP11wD24	Bacteroidaceae
CP11wE1	Bacteroidaceae
CP11wE3	Bifidobacteriaceae
CP11wE11	Bifidobacteriaceae
CP11wE12	Enterobacteriaceae
CP11wE13	Comamonadaceae
CP11wE16	Bacteroidaceae
CP11wE17	Lactobacillaceae
CP11wE18	Bacteroidaceae
CP11wE20	Bacteroidaceae
CP11wE21	Bacteroidaceae
CP11wE23	Bacteroidaceae
CP11wF1	Lachnospiraceae
CP11wF2	Lachnospiraceae
CP11wF8	Bacteroidaceae
CP11wF10	Coriobacteriaceae
CP11wF11	Bifidobacteriaceae
CP11wF13	Bifidobacteriaceae
CP11wF14	Coriobacteriaceae
CP11wF15	Bifidobacteriaceae
CP11wF20	Bacteroidaceae
CP11wF23	Coriobacteriaceae
CP11wF24	Bacteroidaceae
CP11wG1	Ruminococcaceae
CP11wG2	Bifidobacteriaceae
CP11wG4	Ruminococcaceae
CP11wG5	Coriobacteriaceae
CP11wG6	Coriobacteriaceae
CP11wG7	Porphyromonadaceae
CP11wG8	Porphyromonadaceae
CP11wG10	Bifidobacteriaceae
CP11wG12	Ruminococcaceae
CP11wG13	Lachnospiraceae
CP11wG14	Lachnospiraceae
CP11wG15	Coriobacteriaceae
CP11wG16	Bifidobacteriaceae
CP11wG17	Bifidobacteriaceae
CP11wG18	Ruminococcaceae
CP11wG19	Lachnospiraceae
CP11wG21	Lachnospiraceae
CP11wG22	Bacteroidaceae
CP11wG23	Bacteroidaceae
CP11wG24	Ruminococcaceae
CP11wH1	Coriobacteriaceae
CP11wH2	Coriobacteriaceae
CP11wH4	Bacteroidaceae
CP11wH5	Bifidobacteriaceae
CP11wH7	Bacteroidaceae
CP11wH14	Eggerthellaceae
CP11wH15	Bacteroidaceae
CP11wH17	Porphyromonadaceae
CP11wH18	Ruminococcaceae
CP11wH19	Bifidobacteriaceae
CP11wH21	Bacteroidaceae
CP11wH22	Bacteroidaceae
CP11wH23	Bifidobacteriaceae
CP11wI2	Lachnospiraceae
CP11wI3	Bifidobacteriaceae
CP11wI4	Porphyromonadaceae
CP11wI7	Bifidobacteriaceae
CP11wI10	Coriobacteriaceae
CP11wI11	Flavobacteriaceae
CP11wI13	Ruminococcaceae
CP11wI17	Bifidobacteriaceae
CP11wI18	Coriobacteriaceae
CP11wI19	Lachnospiraceae
CP11wI20	Bacteroidaceae
CP11wI21	Bifidobacteriaceae
CP11wI23	Ruminococcaceae
CP11wJ1	Lachnospiraceae
CP11wJ2	Porphyromonadaceae
CP11wJ3	Bifidobacteriaceae
CP11wJ4	Bacteroidaceae
CP11wJ5	Burkholderiaceae
CP11wJ8	Moraxellaceae
CP11wJ9	Lachnospiraceae
CP11wJ10	Lachnospiraceae
CP11wJ16	Porphyromonadaceae
CP11wJ17	Porphyromonadaceae
CP11wJ18	Coriobacteriaceae
CP11wJ19	Coriobacteriaceae
CP11wJ22	Bifidobacteriaceae
CP11wJ23	Coriobacteriaceae
CP11wK1	Lachnospiraceae
CP11wK2	Lachnospiraceae
CP11wK3	Comamonadaceae
CP11wK4	Bifidobacteriaceae
CP11wK5	Bifidobacteriaceae
CP11wK6	Coriobacteriaceae
CP11wK9	Coriobacteriaceae
CP11wK11	Bacteroidaceae
CP11wK12	Bacteroidaceae
CP11wK13	Lachnospiraceae
CP11wK14	Bacteroidaceae
CP11wK16	Coriobacteriaceae
CP11wK18	Lachnospiraceae
CP11wK21	Coriobacteriaceae
CP11wL2	Porphyromonadaceae
CP11wL6	Ruminococcaceae
CP11wL8	Ruminococcaceae
CP11wL9	Coriobacteriaceae
CP11wL10	Bifidobacteriaceae
CP11wL11	Bifidobacteriaceae
CP11wL13	Pseudomonadaceae
CP11wL15	Bifidobacteriaceae
CP11wL16	Porphyromonadaceae
CP11wL17	Coriobacteriaceae
CP11wL18	Lachnospiraceae
CP11wL20	Bacteroidaceae
CP11wL21	Bacteroidaceae
CP11wL24	Sphingomonadaceae
CP11wM1	Bacteroidaceae
CP11wM2	Bifidobacteriaceae
CP11wM3	Coriobacteriaceae
CP11wM4	Lachnospiraceae
CP11wM5	Coriobacteriaceae
CP11wM6	Bifidobacteriaceae
CP11wM7	Coriobacteriaceae
CP11wM8	Bifidobacteriaceae
CP11wM9	Bifidobacteriaceae
CP11wM10	Bifidobacteriaceae
CP11wM11	Bacteroidaceae
CP11wM12	Bifidobacteriaceae
CP11wM14	Deinococcaceae
CP11wM15	Bifidobacteriaceae
CP11wM16	Coriobacteriaceae
CP11wM17	Lachnospiraceae
CP11wM18	Bifidobacteriaceae
CP11wM19	Bacteroidaceae
CP11wN1	Bacteroidaceae
CP11wN3	Bifidobacteriaceae
CP11wN4	Bifidobacteriaceae
CP11wN6	Bacteroidaceae
CP11wN8	Methylobacteriaceae
CP11wN11	Ruminococcaceae
CP11wN13	Enterobacteriaceae
CP11wN14	Lachnospiraceae
CP11wN17	Bifidobacteriaceae
CP11wN18	Bacteroidaceae
CP11wN19	Bacteroidaceae
CP11wN20	Staphylococcaceae
CP11wN23	Bacteroidaceae
CP11wN24	Bacteroidaceae
CP11wO2	Bacteroidaceae
CP11wO4	Sutterellaceae
CP11wO6	Bacteroidaceae
CP11wO7	Bifidobacteriaceae
CP11wO8	Ruminococcaceae
CP11wO9	Bacteroidaceae
CP11wO12	Lachnospiraceae
CP11wO13	Chromobacteriaceae
CP11wO14	Ruminococcaceae
CP11wO16	Ruminococcaceae
CP11wO17	Ruminococcaceae
CP11wO19	Lachnospiraceae
CP11wO20	Bifidobacteriaceae
CP11wO21	Streptococcaceae
CP11wO22	Lachnospiraceae
CP11wP2	Bacteroidaceae
CP11wP7	Bifidobacteriaceae
CP11wP10	Corynebacteriaceae
CP11wP16	Bacteroidaceae
CP11wP19	Coriobacteriaceae
CP11wP23	Bacteroidaceae
CP12wA2	Bifidobacteriaceae
CP12wA3	Coriobacteriaceae
CP12wA4	Coriobacteriaceae
CP12wA5	Lachnospiraceae
CP12wA6	Lachnospiraceae
CP12wA9	Bifidobacteriaceae
CP12wA11	Veillonellaceae
CP12wA12	Veillonellaceae
CP12wA13	Coriobacteriaceae
CP12wA15	Ruminococcaceae
CP12wA17	Lachnospiraceae
CP12wA20	Coriobacteriaceae
CP12wA21	Coriobacteriaceae
CP12wA22	Coriobacteriaceae
CP12wA23	Lachnospiraceae
CP12wB1	Lachnospiraceae
CP12wB2	Lachnospiraceae
CP12wB3	Ruminococcaceae
CP12wB4	Eggerthellaceae
CP12wB5	Lachnospiraceae
CP12wB6	Burkholderiaceae
CP12wB7	Burkholderiaceae
CP12wB8	Bifidobacteriaceae
CP12wB10	Bifidobacteriaceae
CP12wB11	Bacteroidaceae
CP12wB12	Coriobacteriaceae
CP12wB13	Porphyromonadaceae
CP12wB15	Ruminococcaceae
CP12wB16	Bifidobacteriaceae
CP12wB17	Bifidobacteriaceae
CP12wB18	Bifidobacteriaceae
CP12wB19	Bifidobacteriaceae
CP12wB20	Lachnospiraceae
CP12wB22	Coriobacteriaceae
CP12wB24	Bifidobacteriaceae
CP12wC1	Lachnospiraceae
CP12wC2	Lachnospiraceae
CP12wC3	Coriobacteriaceae
CP12wC5	Bifidobacteriaceae
CP12wC6	Bacteroidaceae
CP12wC9	Coriobacteriaceae
CP12wC10	Coriobacteriaceae
CP12wC11	Ruminococcaceae
CP12wC12	Bacteroidaceae
CP12wC13	Porphyromonadaceae
CP12wC14	Porphyromonadaceae
CP12wC15	Porphyromonadaceae
CP12wC17	Lachnospiraceae
CP12wC18	Oxalobacteraceae
CP12wC20	Bacteroidaceae
CP12wC21	Bacteroidaceae
CP12wC23	Bifidobacteriaceae
CP12wC24	Bifidobacteriaceae
CP12wD1	Lachnospiraceae
CP12wD3	Lachnospiraceae
CP12wD4	Bifidobacteriaceae
CP12wD5	Rhizobiaceae
CP12wD6	Coriobacteriaceae
CP12wD8	Desulfovibrionaceae
CP12wD9	Bifidobacteriaceae
CP12wD10	Bifidobacteriaceae
CP12wD12	Coriobacteriaceae
CP12wD13	Coriobacteriaceae
CP12wD14	Coriobacteriaceae
CP12wD15	Bifidobacteriaceae
CP12wD17	Bifidobacteriaceae
CP12wD18	Coriobacteriaceae
CP12wD19	Eggerthellaceae
CP12wD21	Coriobacteriaceae
CP12wD22	Bacteroidaceae
CP12wD23	Bacteroidaceae
CP12wD24	Bacteroidaceae
CP12wE2	Coriobacteriaceae
CP12wE3	Bifidobacteriaceae
CP12wE4	Bifidobacteriaceae
CP12wE5	Bifidobacteriaceae
CP12wE6	Bifidobacteriaceae
CP12wE8	Burkholderiaceae
CP12wE9	Bifidobacteriaceae
CP12wE11	Ruminococcaceae
CP12wE12	Lachnospiraceae
CP12wE13	Lachnospiraceae
CP12wE17	Ruminococcaceae
CP12wE18	Bacteroidaceae
CP12wE19	Burkholderiaceae
CP12wE20	Bifidobacteriaceae
CP12wE21	Ruminococcaceae
CP12wE23	Porphyromonadaceae
CP12wF1	Lachnospiraceae
CP12wF4	Lachnospiraceae
CP12wF5	Lachnospiraceae
CP12wF6	Lachnospiraceae
CP12wF8	Lachnospiraceae
CP12wF9	Lachnospiraceae
CP12wF10	Bifidobacteriaceae
CP12wF11	Lachnospiraceae
CP12wF12	Porphyromonadaceae
CP12wF14	Coriobacteriaceae
CP12wF15	Bacteroidaceae
CP12wF17	Bifidobacteriaceae
CP12wF18	Burkholderiaceae
CP12wF19	Burkholderiaceae
CP12wF22	Lachnospiraceae
CP12wF23	Lachnospiraceae
CP12wG1	Bacteroidaceae
CP12wG2	Lachnospiraceae
CP12wG3	Lachnospiraceae
CP12wG4	Bacteroidaceae
CP12wG5	Ruminococcaceae
CP12wG7	Coriobacteriaceae
CP12wG8	Coriobacteriaceae
CP12wG10	Bacteroidaceae
CP12wG11	Lachnospiraceae
CP12wG13	Acetobacteraceae
CP12wG14	Coriobacteriaceae
CP12wG15	Ruminococcaceae
CP12wG18	Lachnospiraceae
CP12wG20	Rikenellaceae
CP12wH2	Bacteroidaceae
CP12wH3	Lachnospiraceae
CP12wH5	Bacteroidaceae
CP12wH10	Ruminococcaceae
CP12wH13	Coriobacteriaceae
CP12wH14	Bacteroidaceae
CP12wH15	Coriobacteriaceae
CP12wH16	Ruminococcaceae
CP12wH17	Lachnospiraceae
CP12wH21	Coriobacteriaceae
CP12wH24	Coriobacteriaceae
CP12wI2	Bifidobacteriaceae
CP12wI3	Lachnospiraceae
CP12wI6	Bacteroidaceae
CP12wI9	Porphyromonadaceae
CP12wI10	Prevotellaceae
CP12wI13	Bacteroidaceae
CP12wI14	Ruminococcaceae
CP12wI16	Lachnospiraceae
CP12wI17	Lachnospiraceae
CP12wI18	Lachnospiraceae
CP12wI19	Lachnospiraceae
CP12wI21	Bifidobacteriaceae
CP12wI24	Bacteroidaceae
CP12wJ1	Coriobacteriaceae
CP12wJ3	Ruminococcaceae
CP12wJ4	Bacteroidaceae
CP12wJ6	Lachnospiraceae
CP12wJ9	Coriobacteriaceae
CP12wJ10	Coriobacteriaceae
CP12wJ13	Bacteroidaceae
CP12wJ14	Porphyromonadaceae
CP12wJ15	Bifidobacteriaceae
CP12wJ17	Lachnospiraceae
CP12wJ19	Moraxellaceae
CP12wJ23	Coriobacteriaceae
CP12wK4	Erysipelatoclostridiaceae
CP12wK11	Bifidobacteriaceae
CP12wK13	Lachnospiraceae
CP12wK15	Bifidobacteriaceae
CP12wL3	Lachnospiraceae
CP12wL4	Eggerthellaceae
CP12wL6	Bifidobacteriaceae
CP12wL8	Desulfovibrionaceae
CP12wL11	Clostridiales_Incertae Sedis XII
CP12wL12	Comamonadaceae
CP12wL13	Lachnospiraceae
CP12wL15	Bifidobacteriaceae
CP12wL18	Bacteroidaceae
CP12wL19	Bacteroidaceae
CP12wL20	Ruminococcaceae
CP12wM1	Lachnospiraceae
CP12wM3	Ruminococcaceae
CP12wM4	Lachnospiraceae
CP12wM5	Bifidobacteriaceae
CP12wM8	Comamonadaceae
CP12wM13	Ruminococcaceae
CP12wM14	Pseudomonadaceae
CP12wM17	Lachnospiraceae
CP12wM18	Lachnospiraceae
CP12wM20	Coriobacteriaceae
CP12wM21	Coriobacteriaceae
CP12wM22	Corynebacteriaceae
CP12wM23	Coriobacteriaceae
CP12wN1	Ruminococcaceae
CP12wN5	Bifidobacteriaceae
CP12wN9	Corynebacteriaceae
CP12wN11	Lachnospiraceae
CP12wN12	Lachnospiraceae
CP12wN13	Bacteroidaceae
CP12wN15	Coriobacteriaceae
CP12wN17	Lachnospiraceae
CP12wN19	Coriobacteriaceae
CP12wN20	Ruminococcaceae
CP12wN21	Bacteroidaceae
CP12wN22	Coriobacteriaceae
CP12wO5	Lachnospiraceae
CP12wO7	Bifidobacteriaceae
CP12wO10	Bifidobacteriaceae
CP12wO11	Coriobacteriaceae
CP12wO12	Ruminococcaceae
CP12wO15	Coriobacteriaceae
CP12wO20	Lachnospiraceae
CP12wO21	Coriobacteriaceae
CP12wO23	Burkholderiaceae
CP12wO24	Ruminococcaceae
CP12wP2	Lachnospiraceae
CP12wP3	Ruminococcaceae
CP12wP4	Ruminococcaceae
CP12wP5	Coriobacteriaceae
CP12wP6	Bifidobacteriaceae
CP12wP7	Bifidobacteriaceae
CP12wP12	Bacteroidaceae
CP12wP13	Bifidobacteriaceae
CP12wP14	Methylobacteriaceae
CP12wP17	Bifidobacteriaceae
CP12wP18	Ruminococcaceae
CP12wP19	Bacteroidaceae
CP12wP20	Bacteroidaceae
CP12wP23	Bifidobacteriaceae
CP13wA5	Lachnospiraceae
CP13wA7	Lachnospiraceae
CP13wA8	Bifidobacteriaceae
CP13wA10	Lachnospiraceae
CP13wA14	Bacteroidaceae
CP13wA15	Lachnospiraceae
CP13wA16	Coriobacteriaceae
CP13wA17	Coriobacteriaceae
CP13wA18	Ruminococcaceae
CP13wA19	Bacteroidaceae
CP13wA20	Bacteroidaceae
CP13wA21	Ruminococcaceae
CP13wA22	Bifidobacteriaceae
CP13wB1	Lachnospiraceae
CP13wB3	Coriobacteriaceae
CP13wB4	Ruminococcaceae
CP13wB6	Lachnospiraceae
CP13wB7	Lachnospiraceae
CP13wB8	Staphylococcaceae
CP13wB10	Bifidobacteriaceae
CP13wB13	Odoribacteraceae
CP13wB14	Bifidobacteriaceae
CP13wB16	Lachnospiraceae
CP13wB17	Lachnospiraceae
CP13wB18	Ruminococcaceae
CP13wB19	Bacteroidaceae
CP13wB20	Bifidobacteriaceae
CP13wB21	Bifidobacteriaceae
CP13wB22	Ruminococcaceae
CP13wC4	Ruminococcaceae
CP13wC5	Lachnospiraceae
CP13wC9	Lachnospiraceae
CP13wC12	Coriobacteriaceae
CP13wC13	Bifidobacteriaceae
CP13wC14	Lachnospiraceae
CP13wC15	Lachnospiraceae
CP13wC17	Lachnospiraceae
CP13wC19	Lachnospiraceae
CP13wC20	Coriobacteriaceae
CP13wC21	Lachnospiraceae
CP13wC23	Lachnospiraceae
CP13wD1	Lachnospiraceae
CP13wD2	Lachnospiraceae
CP13wD3	Lachnospiraceae
CP13wD4	Lachnospiraceae
CP13wD6	Lachnospiraceae
CP13wD7	Bifidobacteriaceae
CP13wD10	Bacteroidaceae
CP13wD12	Bacteroidaceae
CP13wD19	Coriobacteriaceae
CP13wD20	Porphyromonadaceae
CP13wD21	Lachnospiraceae
CP13wE1	Lachnospiraceae
CP13wE3	Lachnospiraceae
CP13wE4	Ruminococcaceae
CP13wE5	Bifidobacteriaceae
CP13wE10	Bifidobacteriaceae
CP13wE11	Bacteroidaceae
CP13wE12	Bacteroidaceae
CP13wE13	Eggerthellaceae
CP13wE14	Lachnospiraceae
CP13wE15	Bacteroidaceae
CP13wE17	Lachnospiraceae
CP13wE18	Lachnospiraceae
CP13wE19	Bifidobacteriaceae
CP13wE21	Lachnospiraceae
CP13wE22	Bacteroidaceae
CP13wE23	Bacteroidaceae
CP13wE24	Bacteroidaceae
CP13wF1	Bacteroidaceae
CP13wF4	Ruminococcaceae
CP13wF5	Lachnospiraceae
CP13wF6	Porphyromonadaceae
CP13wF7	Bifidobacteriaceae
CP13wF8	Bifidobacteriaceae
CP13wF9	Porphyromonadaceae
CP13wF12	Lachnospiraceae
CP13wF13	Lachnospiraceae
CP13wF15	Bacteroidaceae
CP13wF17	Bifidobacteriaceae
CP13wF18	Bacteroidaceae
CP13wF19	Porphyromonadaceae
CP13wF22	Porphyromonadaceae
CP13wG4	Lachnospiraceae
CP13wG5	Odoribacteraceae
CP13wG6	Bifidobacteriaceae
CP13wG7	Odoribacteraceae
CP13wG8	Bifidobacteriaceae
CP13wG9	Bifidobacteriaceae
CP13wG10	Bifidobacteriaceae
CP13wG11	Lachnospiraceae
CP13wG12	Bifidobacteriaceae
CP13wG13	Lachnospiraceae
CP13wG14	Bifidobacteriaceae
CP13wG16	Lachnospiraceae
CP13wG19	Lachnospiraceae
CP13wG20	Bifidobacteriaceae
CP13wG21	Lachnospiraceae
CP13wG22	Lachnospiraceae
CP13wG23	Lachnospiraceae
CP13wH2	Bacteroidaceae
CP13wH4	Bifidobacteriaceae
CP13wH5	Bacteroidaceae
CP13wH7	Coriobacteriaceae
CP13wH9	Bacteroidaceae
CP13wH10	Bifidobacteriaceae
